generation,genome_id,score,targets,tickets,max_main_match,rank_1等,rank_2等,rank_3等,rank_4等,rank_5等,rank_6等,rank_外れ,full_weight,recent240_weight,recent120_weight,recent60_weight,pair_weight,pair_recency_weight,pair_stability_weight,triple_weight,dormancy_weight,odd_bonus,sum_bonus,low_high_bonus,consecutive_penalty,overlap_limit,pool_size,target_sum_min,target_sum_max,max_consecutive_pairs,shard_id,num_shards,completed_at,source_file
1,g001_0071_5876,18328.483354,620,3100,5,0,0,0,6,45,79,2970,0.09376618204845776,0.23056033133681123,0.3639066449737313,0.3117668416409996,0.08768961100695978,0.08631267468415878,0.14991729855214098,0.05652120650055348,0.043101759422209375,0.25192526552382144,0.3455735755536019,0.40120408678052855,0.348484272215728,5,14,80,175,1,3,4,2026-06-11T23:03:14.647858+00:00,outputs/evolution_history_shard03_of_04.csv
1,g001_0079_1118,18323.353548,620,3100,5,0,0,0,5,50,90,2955,0.008578768902771355,0.3738187973371241,0.301926647204925,0.31567578655517947,0.13706356185679516,0.13316049077380288,0.06232075084580735,0.00883744868964071,0.04119506069478832,0.5655552042508716,0.0819425852422303,0.14273890341053228,0.5181231746639537,6,18,102,163,2,3,4,2026-06-11T23:24:10.731862+00:00,outputs/evolution_history_shard03_of_04.csv
0,g000_0084_2996,18307.878734,620,3100,5,0,0,0,6,47,73,2974,0.30569418642733176,0.007441553472316406,0.3673114160054052,0.3195528440949466,0.1847018854416184,0.14904324175388206,0.09533730325432455,0.03723953828496423,0.011531869349219077,0.3414470976242941,0.40860065859304107,0.4003615064821859,0.4640622653428641,5,14,83,185,1,0,4,2026-06-11T10:14:39.801536+00:00,outputs/evolution_history_shard00_of_04.csv
0,g000_0000_6507,18290.399615,620,3100,5,0,0,0,4,60,79,2957,0.1746158395595927,0.33927860477409083,0.28065209543950637,0.20545346022681021,0.11678321909470071,0.02919479364320536,0.1002244048133909,0.06679808022248994,0.029627590347317014,0.43082104518213515,0.5821881260442436,0.09833807626134212,0.15712388713642636,4,19,83,187,2,0,4,2026-06-11T08:27:58.334241+00:00,outputs/evolution_history_shard00_of_04.csv
3,g003_0052_8319,18276.260316,621,3105,5,0,0,0,6,46,72,2981,0.2723744111143122,0.16942388817283335,0.35534700730045277,0.2028546934124017,0.1811197565795044,0.15444245472064347,0.1746844828157216,0.0369732925537357,0.014157461316907028,0.3393797490321579,0.35806603884774985,0.12420792298905373,0.4405629526377059,5,21,104,169,3,0,4,2026-06-12T22:45:37.722078+00:00,outputs/evolution_history_shard00_of_04.csv
0,g000_0028_6143,18250.487933,620,3100,5,0,0,0,6,48,68,2978,0.4184140356527688,0.20682043787370855,0.15915928096781426,0.21560624550570834,0.15654488491464108,0.235232060198809,0.07381637287656855,0.08961872685393989,0.02774465404716454,0.411823805185934,0.3848175459021721,0.299104987389368,0.567515680238856,4,18,99,175,1,0,4,2026-06-11T08:55:12.039587+00:00,outputs/evolution_history_shard00_of_04.csv
1,g001_0052_5841,18238.385317,620,3100,5,0,0,0,5,52,75,2968,0.36023598537846796,0.10834520058753662,0.44142742249136885,0.08999139154262657,0.1112538623423348,0.1577731012521256,0.08571015404617213,0.04054530875870153,0.018834364355254245,0.41227025126427075,0.18670307537563843,0.15118375484551805,0.14255810773637326,5,15,94,176,1,0,4,2026-06-11T12:00:10.443903+00:00,outputs/evolution_history_shard00_of_04.csv
0,g000_0043_5123,18191.339813,620,3100,5,0,0,0,5,48,92,2955,0.27499896002452756,0.23464498008035337,0.15139272724447095,0.3389633326506481,0.1978470686719311,0.04556259421945969,0.041203019638583,0.09654679783996305,0.007979224117153457,0.21230106361997148,0.49267934624273235,0.15346889086078602,0.4996982574234251,6,14,89,183,2,3,4,2026-06-11T09:02:19.367178+00:00,outputs/evolution_history_shard03_of_04.csv
1,g001_0110_9534,18155.268029,620,3100,5,0,0,0,6,45,72,2977,0.32404084387605847,0.18118048834852993,0.10636498502225455,0.38841368275315696,0.06565817059276884,0.04249945173592687,0.14292029896480177,0.09541206993057981,0.021510023104248568,0.4704693188213875,0.2969174878118307,0.4004685544511514,0.23002298634369991,4,17,102,174,2,2,4,2026-06-12T06:12:56.329484+00:00,outputs/evolution_history_shard02_of_04.csv
1,g001_0051_3666,18144.261593,620,3100,5,0,0,0,6,43,76,2975,0.14251057173972567,0.3850541825227563,0.009108517090140515,0.4633267286473777,0.20100374580278285,0.13642489724670132,0.07563233972681338,0.047489167622248786,0.014333267091702434,0.35415981567871335,0.18529260803072176,0.3556963848035848,0.46205878630948993,5,14,91,173,2,3,4,2026-06-11T22:41:09.229211+00:00,outputs/evolution_history_shard03_of_04.csv
1,g001_0014_8466,18131.836723,620,3100,5,0,0,0,6,41,86,2967,0.21464105130974181,0.2433400370405663,0.2812230254609328,0.26079588618875915,0.06483687980804617,0.22673370200202678,0.08958047249257288,0.06667715656368553,0.014724469159739195,0.5806052871001475,0.309850072079529,0.44661636129579674,0.3375473059239471,5,20,86,164,1,2,4,2026-06-12T04:03:38.012721+00:00,outputs/evolution_history_shard02_of_04.csv
3,g003_0096_6669,18124.808423,621,3105,5,0,0,0,6,44,73,2982,0.15104426949158148,0.3641116168188594,0.37765605757737436,0.10718805611218474,0.042578531567131706,0.130315798110515,0.15897209313961252,0.070893272715836,0.015340027955238863,0.42516807671496826,0.5707252954299726,0.1181416155763278,0.2975172632330336,4,22,90,161,1,0,4,2026-06-13T00:01:56.063139+00:00,outputs/evolution_history_shard00_of_04.csv
1,g001_0076_1395,18090.544198,620,3100,5,0,0,0,5,49,83,2963,0.6530849319899398,0.10607877397024622,0.03662026316333663,0.20421603087647736,0.10301915925189112,0.08051100678333456,0.05696127271878318,0.07356639084065335,0.02763022273931489,0.22755514349491185,0.1887332229621878,0.3933709563105977,0.41584944274201063,6,16,98,176,1,0,4,2026-06-11T12:55:12.908134+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_0104_1284,18037.207422,620,3100,5,0,0,0,5,49,81,2965,0.313770164243079,0.3848770031950409,0.10161361328316096,0.19973921927871896,0.12080856625105674,0.08220738739233195,0.1754444172643237,0.04890533044434296,0.038923142417050055,0.4381922036256644,0.31413248941010025,0.10433231126104832,0.5404851488084321,6,21,81,181,0,0,4,2026-06-12T00:52:04.012669+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_0124_3571,18014.025031,620,3100,5,0,0,0,5,49,80,2966,0.2701386227317114,0.5401167525826163,0.12321970890396768,0.06652491578170473,0.10852314975887267,0.1264545109888996,0.16231885897542433,0.03162905446649694,0.04153973826554946,0.18364265891437975,0.21549724707473172,0.07420392588998348,0.513267458773651,6,18,95,185,2,0,4,2026-06-12T00:45:58.561456+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_0168_1902,17994.404569,620,3100,5,0,0,0,6,44,70,2980,0.3851062356026353,0.06173875664398594,0.40931267103342556,0.14384233671995328,0.1483677662554562,0.14285558214319335,0.03225338024020381,0.08158939234535048,0.01634745989831208,0.6677577283484035,0.3496581664370517,0.24116407121296396,0.5402890724697378,4,21,98,175,1,0,4,2026-06-12T03:04:19.643827+00:00,outputs/evolution_history_shard00_of_04.csv
1,g001_0092_4525,17990.374817,620,3100,5,0,0,0,5,49,74,2972,0.0524322063617506,0.4110674362562801,0.4650251880714436,0.07147516931052574,0.049605222771246515,0.045164514253802815,0.1653870369255183,0.08356819565705349,0.035310012645727626,0.40905794911415627,0.6075047580019453,0.4428105385464855,0.38155241266110373,4,18,104,177,1,0,4,2026-06-11T13:12:03.559470+00:00,outputs/evolution_history_shard00_of_04.csv
1,g001_0032_5710,17985.560151,620,3100,5,0,0,0,4,54,89,2953,0.4676125949615007,0.2274230805850187,0.2943728051913658,0.010591519262114798,0.07406082494377965,0.20142681627640638,0.022880645606991913,0.05945744969801398,0.017721764230377385,0.30750591885776285,0.5176047240939428,0.19223104192008506,0.2979079782303179,4,15,75,176,1,0,4,2026-06-11T11:36:06.332763+00:00,outputs/evolution_history_shard00_of_04.csv
0,g000_0057_8898,17920.039408,620,3100,5,0,0,0,5,50,74,2971,0.11413166478785587,0.19129887887057143,0.14207731450351024,0.5524921418380625,0.1883338946450206,0.04577500385684439,0.15173217293041655,0.0980304016844125,0.009352980757536957,0.5283918859408322,0.2951350594312331,0.05311058760498875,0.5276407171143794,4,18,84,180,1,1,4,2026-06-11T10:13:34.385302+00:00,outputs/evolution_history_shard01_of_04.csv
2,g002_0180_8870,17896.87936,620,3100,5,0,0,0,5,50,70,2975,0.22932794375297552,0.04734003013110292,0.23207097772618257,0.491261048389739,0.1425567063203731,0.10994920601502742,0.007357509833889574,0.04664388024109973,0.04016586691145122,0.35267237359524667,0.42380951912074155,0.0015906875443008964,0.31215024808621117,4,21,92,168,3,0,4,2026-06-12T03:14:20.987907+00:00,outputs/evolution_history_shard00_of_04.csv
0,g000_0066_2074,17879.466119,620,3100,5,0,0,0,5,46,84,2965,0.05723106122445185,0.26225431864846227,0.13860126085243635,0.5419133592746496,0.15860633378543273,0.20035983044809108,0.10995675049218341,0.013517138029043797,0.039698656038564914,0.5940335080732176,0.35579558786223897,0.298716557165884,0.3165124436420519,5,18,91,179,1,2,4,2026-06-11T09:19:11.920560+00:00,outputs/evolution_history_shard02_of_04.csv
1,g001_0174_5402,17849.51128,620,3100,5,0,0,0,4,57,73,2966,0.3173756020573405,0.3152253763737127,0.2605125981742224,0.1068864233947244,0.07905145356523861,0.04111088771914005,0.05915788972425102,0.069543308652695,0.024911268464950585,0.6495342140738366,0.5670055304782213,0.32966422199939077,0.21828656187067796,6,18,102,190,0,2,4,2026-06-12T08:38:03.572920+00:00,outputs/evolution_history_shard02_of_04.csv
3,g003_0176_8870,17844.790435,621,3105,5,0,0,0,4,57,72,2972,0.3628861499074427,0.0790173580116087,0.12625693152991482,0.43183956055103373,0.12672801703860448,0.12606152661858253,0.10215918462424328,0.04664388024109973,0.07028382124349895,0.35267237359524667,0.42380951912074155,0.024071250179576224,0.20435510331028178,4,21,96,179,3,0,4,2026-06-13T01:37:52.348653+00:00,outputs/evolution_history_shard00_of_04.csv
0,g000_0018_1063,17835.37607,620,3100,5,0,0,0,4,54,80,2962,0.0985602260861964,0.2372559799458109,0.2810780855303984,0.3831057084375943,0.047844948088978385,0.02479153400066567,0.14704522619689328,0.040953807800802426,0.025237213598393184,0.6401229928232663,0.15712842052629492,0.18942691063637263,0.44871902589625245,4,17,91,181,1,2,4,2026-06-11T08:33:44.491901+00:00,outputs/evolution_history_shard02_of_04.csv
0,g000_0025_7472,17780.884779,620,3100,5,0,0,0,5,45,82,2968,0.28369171396969484,0.2978785983614517,0.11422440858064734,0.3042052790882061,0.17845127483900253,0.2119668484142221,0.0869616574377192,0.06576513550683154,0.025491247529821476,0.49774817585325426,0.6050799888502525,0.24632135716708892,0.5792727252709559,4,14,99,190,1,1,4,2026-06-11T08:47:56.644558+00:00,outputs/evolution_history_shard01_of_04.csv
0,g000_0005_2323,17777.470337,620,3100,5,0,0,0,5,49,71,2975,0.3015420739602368,0.31851664012727904,0.29484336756788865,0.08509791834459549,0.18578522869205155,0.08135618835159518,0.0967520039393501,0.08996579092525823,0.0316746257990559,0.4126685737994532,0.14760852831478377,0.44760008088720965,0.13578905515087922,4,20,101,179,2,1,4,2026-06-11T08:46:05.216813+00:00,outputs/evolution_history_shard01_of_04.csv
0,g000_0093_7295,17718.510521,620,3100,5,0,0,0,3,59,83,2955,0.3861655429676579,0.2272734421820342,0.22900605284836137,0.15755496200194635,0.16973026637959746,0.11620446991881854,0.02668405854352885,0.006256062444616673,0.011058191846538145,0.5521828977301045,0.40191937882282547,0.3968317192616666,0.5426867103847389,4,19,81,167,1,1,4,2026-06-11T10:45:22.016791+00:00,outputs/evolution_history_shard01_of_04.csv
2,g002_0091_9358,17653.543377,620,3100,5,0,0,0,5,48,70,2977,0.27424859449173433,0.1606762522403991,0.46752526620142976,0.09754988706643664,0.08575023864676208,0.0823458984688071,0.13422746074077088,0.11088160677517095,0.023137595533940188,0.4898035743399969,0.32107430986075997,0.19358914185353437,0.07716125745098558,4,22,105,175,1,3,4,2026-06-12T06:39:32.329486+00:00,outputs/evolution_history_shard03_of_04.csv
0,g000_0085_2370,17622.260194,620,3100,5,0,0,0,4,53,75,2968,0.19238404732635023,0.37727644417938583,0.3207618740809204,0.10957763441334353,0.17272115439670593,0.2208442452489825,0.08240298081958465,0.08078541582991079,0.040984335198533256,0.44602386953722284,0.5512140802336629,0.42847404803534817,0.4173015208998254,4,15,85,163,1,1,4,2026-06-11T10:26:25.809313+00:00,outputs/evolution_history_shard01_of_04.csv
1,g001_0060_2967,17604.23266,620,3100,5,0,0,0,4,54,73,2969,0.3478456340143857,0.13327029392773,0.26599860038434636,0.2528854716735381,0.18027808138073537,0.09076819586881422,0.09624018744780549,0.08979849805448804,0.04408750211401163,0.4885862230733876,0.2685810131997398,0.17723045624827344,0.4698158625053236,4,14,91,162,2,0,4,2026-06-11T12:06:09.558452+00:00,outputs/evolution_history_shard00_of_04.csv
0,g000_0026_4273,17549.441336,620,3100,5,0,0,0,4,47,91,2958,0.3050985027013733,0.15329628418283983,0.24487105523391578,0.29673415788187113,0.09213630113203364,0.04669632694759903,0.0920088213602539,0.03478077223508265,0.023497934623516542,0.5993156579947921,0.576255992749785,0.34607379804167115,0.3407590634608707,4,16,90,188,2,2,4,2026-06-11T08:29:56.814152+00:00,outputs/evolution_history_shard02_of_04.csv
1,g001_0090_5179,17524.694412,620,3100,5,0,0,0,5,45,74,2976,0.4413263735865193,0.21134671665057753,0.008794438489791695,0.33853247127311137,0.1098378898963398,0.22751599075343973,0.19428856053310442,0.08273075913731383,0.0,0.1790551098579109,0.4394318851049397,0.12710679251553814,0.33748594538292737,4,17,97,191,2,2,4,2026-06-12T05:24:43.078345+00:00,outputs/evolution_history_shard02_of_04.csv
0,g000_0007_1981,17507.689224,620,3100,5,0,0,0,4,49,85,2962,0.40979486810995647,0.3253046349178811,0.23307440366146073,0.03182609331070157,0.13526858456377155,0.17756271720253197,0.11311657000385644,0.012761430900306615,0.04402083242779603,0.5357230473417013,0.6092497625818911,0.121763028681531,0.382062895254235,6,18,86,169,1,3,4,2026-06-11T08:25:45.864264+00:00,outputs/evolution_history_shard03_of_04.csv
0,g000_0047_8803,17470.738239,620,3100,5,0,0,0,3,61,70,2966,0.07674250048332937,0.1184158583129632,0.38108943825081576,0.4237522029528916,0.07746020553261203,0.17399974036791813,0.1978094925591417,0.0735867443668576,0.041536888203321416,0.1973627960462686,0.15561914001066077,0.3833212416302243,0.1542226858641337,4,21,102,160,2,3,4,2026-06-11T10:03:59.849256+00:00,outputs/evolution_history_shard03_of_04.csv
0,g000_0051_2469,17451.819357,620,3100,5,0,0,0,4,51,76,2969,0.08724726641656413,0.3825914154903275,0.3913020060742465,0.13885931201886184,0.04227464005393368,0.18454805129892562,0.07281871862199135,0.0433262870067803,0.03872381548248155,0.19239454520931565,0.6320245854489107,0.2169587976166933,0.1681740902511609,4,20,100,183,1,3,4,2026-06-11T10:02:18.072253+00:00,outputs/evolution_history_shard03_of_04.csv
2,g002_0123_6424,17436.042859,620,3100,5,0,0,0,4,49,82,2965,0.012212089548286328,0.3160317146724737,0.2132317738576885,0.45852442192155146,0.16435547419495258,0.17856696001242792,0.10593120134615092,0.045676286647399866,0.018479349582513252,0.23631703698678988,0.6107970988229392,0.09217233907174589,0.3927709824114465,4,23,98,165,2,3,4,2026-06-12T08:00:52.209022+00:00,outputs/evolution_history_shard03_of_04.csv
1,g001_0039_3303,17399.872695,620,3100,5,0,0,0,4,54,64,2978,0.16107867390151967,0.19585379046711682,0.22156234988808804,0.42150518574327545,0.1457091796358909,0.04557482435081209,0.13849050893603332,0.09073546675940876,0.030442706577235593,0.5850485928216977,0.1940572254494786,0.34519189289785734,0.5622813096065306,4,22,110,174,2,3,4,2026-06-11T23:55:26.021214+00:00,outputs/evolution_history_shard03_of_04.csv
0,g000_0070_4179,17379.145431,620,3100,5,0,0,0,4,47,85,2964,0.16490584430255192,0.27338577448482504,0.2501634454432644,0.31154493576935866,0.19602004343052126,0.13342274355674458,0.029539953111877466,0.06790642552694497,0.008278665137204606,0.38473988727114317,0.5869506607162319,0.14279646759238487,0.13644680262213219,5,15,81,169,2,2,4,2026-06-11T09:12:20.247121+00:00,outputs/evolution_history_shard02_of_04.csv
