numbers,structural_score,meta_ensemble_score,roi_score,final_score,sum,odd,low,consecutive,range,freq_full,freq_240,freq_120,freq_60,pair_score,bayes_score,zone_1_9,zone_10_18,zone_19_27,zone_28_37,mc_expected_payout,mc_expected_roi,mc_prob_1等,mc_prob_2等,mc_prob_3等,mc_prob_4等,mc_prob_5等,mc_prob_6等,mc_prob_外れ,ensemble_weight_structural
01 02 06 07 19 22 36,101.40817686,101.40817686,-7.75666667,195.05968705,93.0,3.0,4.0,2.0,35.0,150.24194394,104.32020659,78.13705973,54.13826114,74.7707349,1.39968599,4.0,0.0,2.0,1.0,67.3,-0.77566667,0.0,0.0,0.0,0.001,0.016,0.026,0.957,1.0
07 09 12 15 18 29 34,100.55236289,100.55236289,-6.1,195.00472578,124.0,4.0,5.0,0.0,27.0,159.44760936,106.80964303,76.24777539,46.2751383,85.13007763,1.51586857,2.0,3.0,0.0,2.0,117.0,-0.61,0.0,0.0,0.0,0.004,0.02,0.031,0.945,1.0
07 08 09 12 15 18 34,100.76401816,100.76401816,-6.63333333,194.89470299,103.0,3.0,6.0,2.0,27.0,158.51940306,106.86913821,77.21035894,47.82360204,83.56689384,1.50756981,3.0,3.0,0.0,1.0,101.0,-0.66333333,0.0,0.0,0.0,0.002,0.025,0.031,0.942,1.0
07 09 13 14 15 18 22,100.53997622,100.53997622,-6.18666667,194.89328577,98.0,4.0,6.0,2.0,15.0,156.71008034,105.85599225,77.1811538,51.91775588,79.81410441,1.4909723,2.0,4.0,1.0,0.0,114.4,-0.61866667,0.0,0.0,0.0,0.004,0.023,0.023,0.95,1.0
05 06 07 09 22 29 32,101.18334856,101.18334856,-7.48333333,194.88336378,110.0,4.0,4.0,2.0,27.0,152.43044821,104.01861578,77.37580153,53.17975118,73.94269941,1.4162835,4.0,0.0,1.0,2.0,75.5,-0.74833333,0.0,0.0,0.0,0.001,0.02,0.027,0.952,1.0
06 07 10 12 22 26 31,100.70969817,100.70969817,-6.54666667,194.87272967,114.0,2.0,4.0,1.0,25.0,155.23795711,107.85648832,81.62265801,55.87902765,85.44478122,1.39553662,2.0,2.0,2.0,1.0,103.6,-0.65466667,0.0,0.0,0.0,0.004,0.017,0.023,0.956,1.0
08 09 12 14 18 19 22,100.82510145,100.82510145,-6.83,194.82020291,102.0,2.0,5.0,2.0,14.0,161.86171535,111.3830325,82.50343743,55.2636528,85.96110254,1.49927106,2.0,3.0,2.0,0.0,95.1,-0.683,0.0,0.0,0.0,0.001,0.027,0.034,0.938,1.0
01 06 07 08 16 22 35,101.49155519,101.49155519,-8.16333333,194.81977705,95.0,3.0,5.0,2.0,34.0,153.45173392,107.35468574,81.74730056,57.93030567,84.45169111,1.37478973,4.0,1.0,1.0,1.0,55.1,-0.81633333,0.0,0.0,0.0,0.001,0.012,0.021,0.966,1.0
01 07 08 12 18 29 34,100.44444876,100.44444876,-6.16333333,194.72556419,109.0,3.0,5.0,1.0,33.0,157.55698941,106.31739014,76.70577696,46.98638948,86.57454612,1.49512168,3.0,2.0,0.0,2.0,115.1,-0.61633333,0.0,0.0,0.0,0.003,0.027,0.029,0.941,1.0
01 06 07 08 10 22 35,101.00025036,101.00025036,-7.28333333,194.71716739,89.0,3.0,5.0,2.0,34.0,154.24853908,107.48058051,81.5890166,56.79573827,81.6243444,1.37893911,4.0,1.0,1.0,1.0,81.5,-0.72833333,0.0,0.0,0.0,0.001,0.025,0.024,0.95,1.0
01 06 07 08 12 29 34,101.30322912,101.30322912,-7.89,194.71645825,97.0,3.0,5.0,2.0,33.0,157.03255008,107.62588803,79.24619081,50.64537779,85.83823558,1.45777728,4.0,1.0,0.0,2.0,63.3,-0.789,0.0,0.0,0.0,0.001,0.016,0.022,0.961,1.0
01 08 09 12 13 18 29,101.08902897,101.08902897,-7.5,194.67805794,90.0,4.0,6.0,2.0,28.0,158.03635471,107.0425244,77.92959298,49.85531249,83.7957594,1.4909723,3.0,3.0,0.0,1.0,75.0,-0.75,0.0,0.0,0.0,0.0,0.025,0.03,0.945,1.0
07 12 13 14 15 22 29,100.30923052,100.30923052,-6.12,194.49846105,112.0,4.0,5.0,3.0,22.0,158.57366672,107.69906917,78.73566462,52.04218526,80.33928177,1.50756981,1.0,4.0,1.0,1.0,116.4,-0.612,0.0,0.0,0.0,0.004,0.018,0.034,0.944,1.0
01 06 07 08 15 22 35,101.36511948,101.36511948,-8.24666667,194.48357229,94.0,4.0,5.0,2.0,34.0,154.82745726,107.0488649,80.63470724,55.80805128,82.97455098,1.4162835,4.0,1.0,1.0,1.0,52.6,-0.82466667,0.0,0.0,0.0,0.0,0.017,0.022,0.961,1.0
07 08 09 15 29 34 36,100.7272435,100.7272435,-7.0,194.45448699,138.0,4.0,4.0,2.0,29.0,154.1283688,102.84857536,73.76186371,45.86946606,78.46099509,1.49927106,3.0,1.0,0.0,3.0,90.0,-0.7,0.0,0.0,0.0,0.002,0.02,0.029,0.949,1.0
01 06 07 09 12 20 33,101.14387907,101.14387907,-7.90666667,194.38109148,88.0,4.0,5.0,1.0,32.0,155.19828609,108.45746784,81.21340794,54.53939443,82.56290779,1.39553662,4.0,1.0,1.0,1.0,62.8,-0.79066667,0.0,0.0,0.0,0.0,0.021,0.025,0.954,1.0
06 13 17 19 20 22 36,101.35421898,101.35421898,-8.36333333,194.34510464,133.0,3.0,3.0,1.0,30.0,150.57298379,103.52029074,76.77253005,55.22817367,77.0138266,1.39968599,1.0,2.0,3.0,1.0,49.1,-0.83633333,0.0,0.0,0.0,0.001,0.012,0.015,0.972,1.0
07 12 13 18 29 34 36,100.86108204,100.86108204,-7.44666667,194.27549741,149.0,3.0,4.0,1.0,29.0,155.26911221,103.90786981,73.96970849,45.60965717,77.36945769,1.49927106,1.0,3.0,0.0,3.0,76.6,-0.74466667,0.0,0.0,0.0,0.0,0.022,0.037,0.941,1.0
07 08 12 13 18 19 22,100.69844029,100.69844029,-7.13333333,194.26354724,99.0,3.0,5.0,3.0,15.0,158.21060072,108.31142009,79.83956267,53.76963148,77.8196637,1.50342043,2.0,3.0,2.0,0.0,86.0,-0.71333333,0.0,0.0,0.0,0.002,0.015,0.034,0.949,1.0
01 06 07 08 12 29 35,101.03595579,101.03595579,-7.87333333,194.19857824,98.0,4.0,5.0,2.0,34.0,155.49287293,107.42994903,80.14195792,52.89864611,83.93003878,1.42458226,4.0,1.0,0.0,2.0,63.8,-0.78733333,0.0,0.0,0.0,0.0,0.021,0.026,0.953,1.0
01 06 07 08 22 34 36,100.85543795,100.85543795,-7.51333333,194.19754257,114.0,2.0,4.0,2.0,35.0,156.65499852,108.37235136,81.04181638,54.93175514,80.07468379,1.44532915,4.0,0.0,1.0,2.0,74.6,-0.75133333,0.0,0.0,0.0,0.002,0.017,0.019,0.962,1.0
01 06 07 08 29 34 36,100.37291825,100.37291825,-6.64333333,194.10250316,121.0,3.0,4.0,2.0,35.0,152.10842944,103.34257691,75.64612615,48.86512875,75.93424086,1.43703039,4.0,0.0,0.0,3.0,100.7,-0.66433333,0.0,0.0,0.0,0.003,0.019,0.029,0.949,1.0
08 09 12 15 18 29 34,100.33525689,100.33525689,-6.65666667,194.01384711,125.0,3.0,5.0,1.0,26.0,159.38901265,106.64748895,76.38409118,46.50149338,83.68899517,1.51171919,2.0,3.0,0.0,2.0,100.3,-0.66566667,0.0,0.0,0.0,0.003,0.016,0.034,0.947,1.0
01 06 07 08 12 29 33,100.76878683,100.76878683,-7.53,194.00757366,96.0,4.0,5.0,2.0,32.0,154.8085739,107.21919655,79.96538332,53.04418294,82.26800085,1.42458226,4.0,1.0,0.0,2.0,74.1,-0.753,0.0,0.0,0.0,0.001,0.017,0.031,0.951,1.0
01 06 07 08 13 22 33,101.0338682,101.0338682,-8.08666667,193.98106974,90.0,4.0,5.0,2.0,32.0,153.55828172,106.63932167,80.37718901,56.77003969,80.00052106,1.4162835,4.0,1.0,1.0,1.0,57.4,-0.80866667,0.0,0.0,0.0,0.0,0.013,0.034,0.953,1.0
01 08 09 12 13 29 34,100.50422827,100.50422827,-7.04,193.96845654,106.0,4.0,5.0,2.0,33.0,158.37182171,106.94298955,77.46878906,48.53834138,80.90161864,1.49927106,3.0,2.0,0.0,2.0,88.8,-0.704,0.0,0.0,0.0,0.002,0.021,0.026,0.951,1.0
01 06 07 08 13 22 36,100.98797784,100.98797784,-8.05,193.92595567,93.0,3.0,5.0,2.0,35.0,154.32550544,107.01222434,80.58257337,56.57758641,75.27627751,1.43703039,4.0,1.0,1.0,1.0,58.5,-0.805,0.0,0.0,0.0,0.001,0.01,0.028,0.961,1.0
01 06 07 08 15 22 33,101.00346007,101.00346007,-8.1,193.90692013,92.0,4.0,5.0,2.0,32.0,154.14315824,106.83811242,80.45813264,55.95358811,80.52509259,1.4162835,4.0,1.0,1.0,1.0,57.0,-0.81,0.0,0.0,0.0,0.0,0.015,0.03,0.955,1.0
01 06 07 08 20 22 36,100.40315183,100.40315183,-6.92333333,193.88297033,100.0,2.0,4.0,2.0,35.0,154.37487499,107.72549041,81.3554711,56.57331413,79.79638426,1.41213413,4.0,0.0,2.0,1.0,92.3,-0.69233333,0.0,0.0,0.0,0.001,0.021,0.042,0.936,1.0
08 09 12 13 18 29 34,100.02960735,100.02960735,-6.18,193.8792147,123.0,3.0,5.0,2.0,26.0,158.80413614,106.44869819,76.30314754,47.31794495,80.36394304,1.51171919,2.0,3.0,0.0,2.0,114.6,-0.618,0.0,0.0,0.0,0.004,0.022,0.025,0.949,1.0
01 06 07 08 12 17 34,100.61134682,100.61134682,-7.35,193.87269365,85.0,3.0,6.0,2.0,33.0,155.52342014,107.09986042,79.32637894,52.59727829,81.20602917,1.43703039,4.0,2.0,0.0,1.0,79.5,-0.735,0.0,0.0,0.0,0.001,0.015,0.04,0.944,1.0
07 09 12 13 15 17 22,100.52997022,100.52997022,-7.20333333,193.85660711,95.0,5.0,6.0,1.0,15.0,160.68864179,110.21601111,81.41598016,55.76560951,85.97878578,1.50756981,2.0,4.0,1.0,0.0,83.9,-0.72033333,0.0,0.0,0.0,0.001,0.018,0.039,0.942,1.0
12 13 18 22 29 34 36,100.60437596,100.60437596,-7.36666667,193.84208525,164.0,2.0,3.0,1.0,24.0,160.68529088,108.715995,78.53913096,50.3541749,79.04479774,1.51171919,0.0,3.0,1.0,3.0,79.0,-0.73666667,0.0,0.0,0.0,0.0,0.025,0.034,0.941,1.0
03 04 06 15 16 22 37,89.21680108,89.21680108,15.27,193.70360215,103.0,3.0,5.0,2.0,34.0,140.10716478,94.59656932,69.64670772,47.94173194,64.42993264,1.29180218,3.0,2.0,1.0,1.0,758.1,1.527,0.0,0.0,0.001,0.001,0.017,0.015,0.966,1.0
01 06 07 08 12 29 36,100.86627371,100.86627371,-8.03666667,193.69588074,99.0,3.0,5.0,2.0,35.0,155.57579762,107.59209922,80.17076768,52.85172966,78.73856763,1.44532915,4.0,1.0,0.0,2.0,58.9,-0.80366667,0.0,0.0,0.0,0.001,0.013,0.023,0.963,1.0
07 09 12 15 17 34 36,100.33872106,100.33872106,-7.02,193.65744212,130.0,4.0,5.0,0.0,29.0,156.81719395,106.15029176,76.79173647,49.11641956,83.00403406,1.4909723,2.0,3.0,0.0,2.0,89.4,-0.702,0.0,0.0,0.0,0.002,0.023,0.023,0.952,1.0
01 06 07 08 20 29 34,100.36527595,100.36527595,-7.12666667,193.60388524,105.0,3.0,4.0,2.0,33.0,151.28505838,102.72950476,75.035204,48.30033587,82.81967935,1.4162835,4.0,0.0,1.0,2.0,86.2,-0.71266667,0.0,0.0,0.0,0.002,0.014,0.036,0.948,1.0
01 06 07 08 12 33 35,100.67687019,100.67687019,-7.77333333,193.58040705,102.0,4.0,5.0,2.0,34.0,153.07127737,106.66097444,80.24877709,54.1543671,86.44834738,1.38723786,4.0,1.0,0.0,2.0,66.8,-0.77733333,0.0,0.0,0.0,0.0,0.021,0.029,0.95,1.0
07 09 13 15 18 22 34,100.78297192,100.78297192,-8.00666667,193.55927717,118.0,4.0,5.0,0.0,27.0,158.19731718,106.22976814,76.65958107,50.00099504,82.57532828,1.50756981,2.0,3.0,1.0,1.0,59.8,-0.80066667,0.0,0.0,0.0,0.0,0.016,0.031,0.953,1.0
01 06 07 08 12 26 29,100.35374285,100.35374285,-7.16,193.5474857,89.0,3.0,5.0,2.0,28.0,154.78270873,106.38109817,79.13365215,51.97586607,81.9939519,1.43703039,4.0,1.0,1.0,1.0,85.2,-0.716,0.0,0.0,0.0,0.002,0.019,0.026,0.953,1.0
01 06 07 08 12 17 36,100.49490595,100.49490595,-7.44333333,193.54647856,87.0,3.0,6.0,2.0,35.0,154.06666767,107.06607161,80.25095581,54.80363016,76.77731574,1.42458226,4.0,2.0,0.0,1.0,76.7,-0.74433333,0.0,0.0,0.0,0.001,0.019,0.03,0.95,1.0
01 06 07 08 13 22 34,100.83550561,100.83550561,-8.16,193.51101121,91.0,3.0,5.0,2.0,33.0,155.78225791,107.04601315,79.6579965,54.37123453,77.46404839,1.44947852,4.0,1.0,1.0,1.0,55.2,-0.816,0.0,0.0,0.0,0.0,0.014,0.03,0.956,1.0
08 12 17 22 29 32 34,99.57139296,99.57139296,-5.65333333,193.48945258,154.0,2.0,3.0,0.0,26.0,158.19610045,106.63037733,77.51943763,50.43135127,80.92675427,1.48682292,1.0,2.0,1.0,3.0,130.4,-0.56533333,0.0,0.0,0.0,0.004,0.023,0.039,0.934,1.0
07 12 13 14 15 22 34,100.14840069,100.14840069,-6.84666667,193.45013471,117.0,3.0,5.0,3.0,27.0,158.37604734,107.33678605,78.12329128,50.89910109,83.62627064,1.50342043,1.0,4.0,1.0,1.0,94.6,-0.68466667,0.0,0.0,0.0,0.002,0.022,0.03,0.946,1.0
12 14 15 22 26 29 34,100.30392463,100.30392463,-7.17333333,193.43451593,152.0,2.0,3.0,1.0,22.0,159.32530866,107.23047396,77.64372787,49.26164945,86.08842276,1.49512168,0.0,3.0,2.0,2.0,84.8,-0.71733333,0.0,0.0,0.0,0.002,0.016,0.031,0.951,1.0
01 06 07 08 12 19 35,100.63642245,100.63642245,-7.84333333,193.42951156,88.0,4.0,5.0,2.0,34.0,152.96400744,105.98587464,79.3533685,53.36371383,87.2431161,1.40798475,4.0,1.0,1.0,1.0,64.7,-0.78433333,0.0,0.0,0.0,0.001,0.014,0.027,0.958,1.0
01 10 12 16 22 27 35,100.60997234,100.60997234,-7.88333333,193.33661135,123.0,3.0,4.0,0.0,34.0,151.61093275,105.04227152,78.98115267,53.45239347,75.68119555,1.34159471,1.0,3.0,2.0,1.0,63.5,-0.78833333,0.0,0.0,0.0,0.001,0.015,0.024,0.96,1.0
01 06 07 08 20 22 34,100.5376964,100.5376964,-7.74,193.33539279,98.0,2.0,4.0,2.0,33.0,155.83162746,107.75927921,80.43089423,54.36696226,84.37596177,1.42458226,4.0,0.0,2.0,1.0,67.8,-0.774,0.0,0.0,0.0,0.002,0.011,0.023,0.964,1.0
01 06 07 08 12 17 35,100.6781101,100.6781101,-8.14,193.2162202,86.0,4.0,6.0,2.0,34.0,153.98374298,106.90392142,80.22214605,54.85054661,82.0814708,1.40383537,4.0,2.0,0.0,1.0,55.8,-0.814,0.0,0.0,0.0,0.0,0.016,0.027,0.957,1.0
01 04 06 14 22 29 33,100.90487682,100.90487682,-8.6,193.20975364,109.0,3.0,4.0,0.0,32.0,152.69500405,104.83532825,77.77412189,52.9909947,75.62944369,1.37893911,3.0,1.0,1.0,2.0,42.0,-0.86,0.0,0.0,0.0,0.0,0.01,0.024,0.966,1.0
07 09 13 14 15 22 34,100.67420691,100.67420691,-8.19333333,193.15508049,114.0,4.0,5.0,2.0,27.0,157.04554734,105.7564574,76.72034988,50.60078476,82.91189192,1.49927106,2.0,3.0,1.0,1.0,54.2,-0.81933333,0.0,0.0,0.0,0.0,0.014,0.029,0.957,1.0
08 15 17 22 28 29 35,100.02568873,100.02568873,-6.97333333,193.07804412,154.0,4.0,3.0,1.0,27.0,151.97159189,102.75575337,75.2130434,51.02270647,73.64419225,1.42458226,1.0,2.0,1.0,3.0,90.8,-0.69733333,0.0,0.0,0.0,0.002,0.021,0.028,0.949,1.0
01 06 07 08 12 19 34,100.11823075,100.11823075,-7.28,192.9564615,87.0,3.0,5.0,2.0,33.0,154.5036846,106.18181363,78.45760139,51.1104455,82.60577095,1.44117977,4.0,1.0,1.0,1.0,81.6,-0.728,0.0,0.0,0.0,0.002,0.017,0.026,0.955,1.0
01 07 09 12 33 35 36,100.13389351,100.13389351,-7.34666667,192.92112034,133.0,5.0,4.0,1.0,35.0,155.34188632,107.46656826,79.71887944,52.38149622,85.72166345,1.42873164,3.0,1.0,0.0,3.0,79.6,-0.73466667,0.0,0.0,0.0,0.002,0.017,0.024,0.957,1.0
01 06 07 08 20 29 36,100.07788726,100.07788726,-7.29,192.86577452,107.0,3.0,4.0,2.0,35.0,149.82830591,102.69571596,75.95978087,50.50668774,76.96640074,1.40383537,4.0,0.0,1.0,2.0,81.3,-0.729,0.0,0.0,0.0,0.001,0.021,0.031,0.947,1.0
07 08 10 16 22 33 35,100.64665109,100.64665109,-8.53666667,192.75663552,131.0,3.0,4.0,1.0,28.0,150.53191075,104.21651467,78.41483985,54.63285054,73.46175385,1.36234159,2.0,2.0,1.0,2.0,43.9,-0.85366667,0.0,0.0,0.0,0.001,0.008,0.017,0.974,1.0
05 12 13 17 22 24 33,100.1064441,100.1064441,-7.46,192.75288821,126.0,4.0,4.0,1.0,28.0,148.65854437,102.77032145,76.9072961,54.64643371,72.32475726,1.37893911,1.0,3.0,2.0,1.0,76.2,-0.746,0.0,0.0,0.0,0.002,0.014,0.026,0.958,1.0
01 06 07 08 15 22 26,100.34404748,100.34404748,-7.96666667,192.7214283,85.0,3.0,5.0,2.0,25.0,154.11729306,106.00001404,79.62640147,54.88527124,78.2146386,1.42873164,4.0,1.0,2.0,0.0,61.0,-0.79666667,0.0,0.0,0.0,0.0,0.02,0.025,0.955,1.0
01 06 07 08 12 33 36,100.0964252,100.0964252,-7.49666667,192.69618373,103.0,3.0,5.0,2.0,35.0,153.15420206,106.82312463,80.27758685,54.10745065,77.83385198,1.40798475,4.0,1.0,0.0,2.0,75.1,-0.74966667,0.0,0.0,0.0,0.001,0.022,0.023,0.954,1.0
07 08 12 15 18 22 34,99.44367851,99.44367851,-6.22,192.66735702,116.0,2.0,5.0,1.0,27.0,161.12672335,109.59200212,80.09672238,51.34502802,86.95933725,1.51586857,2.0,3.0,1.0,1.0,113.4,-0.622,0.0,0.0,0.0,0.004,0.018,0.031,0.947,1.0
07 09 13 19 22 29 34,99.36801229,99.36801229,-6.07,192.66602457,133.0,5.0,3.0,0.0,27.0,158.14377403,106.57206141,77.01323381,50.6058803,75.2761759,1.51586857,2.0,1.0,2.0,2.0,117.9,-0.607,0.0,0.0,0.0,0.003,0.028,0.03,0.939,1.0
01 06 07 08 10 22 33,100.33248921,100.33248921,-8.03333333,192.63164508,87.0,3.0,5.0,2.0,32.0,153.56424005,107.26982803,81.412442,56.9412751,76.62403816,1.37893911,4.0,1.0,1.0,1.0,59.0,-0.80333333,0.0,0.0,0.0,0.0,0.015,0.032,0.953,1.0
01 06 07 08 29 33 36,100.04230065,100.04230065,-7.51333333,192.57126797,120.0,4.0,4.0,2.0,35.0,149.88445326,102.93588544,76.36531867,51.26393391,74.06254525,1.40383537,4.0,0.0,0.0,3.0,74.6,-0.75133333,0.0,0.0,0.0,0.002,0.017,0.019,0.962,1.0
01 06 07 08 09 22 29,99.27566454,99.27566454,-5.98666667,192.56466242,82.0,4.0,5.0,3.0,28.0,160.44623854,111.43761694,83.85131299,57.55677202,91.28241916,1.46607603,5.0,0.0,1.0,1.0,120.4,-0.59866667,0.0,0.0,0.0,0.002,0.033,0.036,0.929,1.0
01 11 12 22 26 32 33,99.56281671,99.56281671,-6.57,192.55563343,137.0,3.0,3.0,2.0,32.0,151.10327716,102.75949456,76.02077937,50.79849718,74.69409658,1.38723786,1.0,2.0,2.0,2.0,102.9,-0.657,0.0,0.0,0.0,0.003,0.023,0.024,0.95,1.0
07 08 09 12 13 29 34,99.38499585,99.38499585,-6.22333333,192.54665836,112.0,4.0,5.0,3.0,27.0,158.46761293,106.93309573,77.28098473,48.46616666,81.14902944,1.52001794,3.0,2.0,0.0,2.0,113.3,-0.62233333,0.0,0.0,0.0,0.003,0.026,0.029,0.942,1.0
01 06 07 08 19 29 36,100.02162585,100.02162585,-7.54333333,192.49991838,106.0,4.0,4.0,2.0,35.0,149.77718333,102.26078564,75.46991008,50.47328064,75.02208854,1.42458226,4.0,0.0,1.0,2.0,73.7,-0.75433333,0.0,0.0,0.0,0.001,0.019,0.027,0.953,1.0
01 06 07 08 12 19 36,100.11483441,100.11483441,-7.74,192.48966882,89.0,3.0,5.0,2.0,35.0,153.04693213,106.14802483,79.38217826,53.31679738,79.11909532,1.42873164,4.0,1.0,1.0,1.0,67.8,-0.774,0.0,0.0,0.0,0.0,0.021,0.03,0.949,1.0
09 12 14 15 18 22 34,100.02428378,100.02428378,-7.58,192.46856756,124.0,2.0,5.0,1.0,25.0,163.17893181,110.8817092,80.72639724,51.79333269,88.43495353,1.50756981,1.0,4.0,1.0,1.0,72.6,-0.758,0.0,0.0,0.0,0.0,0.027,0.024,0.949,1.0
07 08 09 12 14 15 34,98.8564851,98.8564851,-5.27,192.44297019,99.0,3.0,6.0,3.0,27.0,157.36763322,106.39582747,77.27112775,48.42339176,81.41372364,1.49927106,3.0,3.0,0.0,1.0,141.9,-0.527,0.0,0.0,0.0,0.005,0.028,0.029,0.938,1.0
01 06 07 12 17 18 34,99.58846889,99.58846889,-6.74,192.43693778,95.0,3.0,6.0,2.0,33.0,155.91854006,106.77761697,78.21222596,51.2227015,78.6570632,1.43288101,3.0,3.0,0.0,1.0,97.8,-0.674,0.0,0.0,0.0,0.002,0.021,0.035,0.942,1.0
01 07 09 12 19 29 34,99.7579784,99.7579784,-7.14333333,192.37262348,111.0,5.0,4.0,0.0,33.0,158.4286654,107.38347937,77.61550021,48.27430693,82.23292514,1.49927106,3.0,1.0,1.0,2.0,85.7,-0.71433333,0.0,0.0,0.0,0.001,0.024,0.03,0.945,1.0
01 06 07 08 20 29 35,100.08723836,100.08723836,-7.81,192.36447673,106.0,4.0,4.0,2.0,34.0,149.74538122,102.53356577,75.93097111,50.55360419,80.82178042,1.38308848,4.0,0.0,1.0,2.0,65.7,-0.781,0.0,0.0,0.0,0.001,0.014,0.028,0.957,1.0
01 06 07 08 12 19 33,99.87172496,99.87172496,-7.41666667,192.32678325,86.0,4.0,5.0,2.0,32.0,152.27970842,105.77512216,79.1767939,53.50925066,81.43500705,1.40798475,4.0,1.0,1.0,1.0,77.5,-0.74166667,0.0,0.0,0.0,0.003,0.01,0.022,0.965,1.0
07 08 09 12 13 18 29,99.72599048,99.72599048,-7.21,192.24198095,96.0,4.0,6.0,3.0,22.0,158.13214592,107.03263058,77.74178865,49.78313778,82.01145294,1.51171919,3.0,3.0,0.0,1.0,83.7,-0.721,0.0,0.0,0.0,0.001,0.029,0.019,0.951,1.0
01 06 07 08 12 26 35,100.1742549,100.1742549,-8.13,192.21850979,95.0,3.0,5.0,2.0,34.0,153.0454122,105.82287606,79.41704591,53.08605022,85.44453748,1.39968599,4.0,1.0,1.0,1.0,56.1,-0.813,0.0,0.0,0.0,0.001,0.012,0.022,0.965,1.0
01 06 07 08 12 26 33,99.77335099,99.77335099,-7.33333333,192.21336864,93.0,3.0,5.0,2.0,32.0,152.36111317,105.61212358,79.24047132,53.23158705,82.66804161,1.39968599,4.0,1.0,1.0,1.0,80.0,-0.73333333,0.0,0.0,0.0,0.0,0.025,0.035,0.94,1.0
01 06 07 08 12 16 35,100.03760198,100.03760198,-7.87666667,192.19853729,85.0,3.0,6.0,2.0,34.0,152.17491364,106.21215048,80.26387851,54.70719602,83.86957107,1.37064035,4.0,2.0,0.0,1.0,63.7,-0.78766667,0.0,0.0,0.0,0.001,0.014,0.026,0.959,1.0
01 06 07 08 22 26 36,99.95112318,99.95112318,-7.70666667,192.1955797,106.0,2.0,4.0,2.0,35.0,154.40515716,107.12756151,80.92927772,56.26224342,76.60682933,1.42458226,4.0,0.0,2.0,1.0,68.8,-0.77066667,0.0,0.0,0.0,0.0,0.026,0.022,0.952,1.0
01 06 07 08 12 18 33,100.20416507,100.20416507,-8.3,192.10833013,85.0,3.0,6.0,2.0,32.0,154.27548752,106.95644828,79.81381389,53.21806989,80.21085857,1.41213413,4.0,2.0,0.0,1.0,51.0,-0.83,0.0,0.0,0.0,0.0,0.015,0.024,0.961,1.0
07 09 15 19 22 29 34,99.63981586,99.63981586,-7.19666667,192.08296506,135.0,5.0,3.0,0.0,27.0,158.72865054,106.77085216,77.09417745,49.78942872,78.31917836,1.51586857,2.0,1.0,2.0,2.0,84.1,-0.71966667,0.0,0.0,0.0,0.001,0.022,0.032,0.945,1.0
01 06 07 09 13 22 29,99.58638386,99.58638386,-7.12333333,192.04943438,87.0,5.0,5.0,1.0,28.0,158.84733238,109.65571162,81.81711308,56.51105537,84.81194556,1.46192666,4.0,1.0,1.0,1.0,86.3,-0.71233333,0.0,0.0,0.0,0.003,0.016,0.02,0.961,1.0
01 07 09 12 15 20 34,99.75363014,99.75363014,-7.51666667,191.99059362,98.0,4.0,5.0,0.0,33.0,156.53755203,106.29479031,77.11469828,47.99400955,83.17446162,1.46607603,3.0,2.0,1.0,1.0,74.5,-0.75166667,0.0,0.0,0.0,0.001,0.02,0.026,0.953,1.0
01 06 07 08 20 22 26,99.60106648,99.60106648,-7.23333333,191.96879963,90.0,2.0,4.0,2.0,25.0,153.5817861,106.51448936,80.31835557,55.69745054,80.63881443,1.40383537,4.0,0.0,3.0,0.0,83.0,-0.72333333,0.0,0.0,0.0,0.002,0.015,0.031,0.952,1.0
01 06 07 08 20 29 33,99.73673133,99.73673133,-7.50666667,191.96679599,104.0,4.0,4.0,2.0,32.0,149.0610822,102.32281329,75.75439651,50.69914102,78.46525848,1.38308848,4.0,0.0,1.0,2.0,74.8,-0.75066667,0.0,0.0,0.0,0.002,0.016,0.021,0.961,1.0
07 12 15 18 26 33 34,99.6269784,99.6269784,-7.37666667,191.87729014,145.0,3.0,4.0,1.0,27.0,152.63930427,102.12668492,73.12035576,45.17306299,80.90039669,1.4536279,1.0,3.0,1.0,2.0,78.7,-0.73766667,0.0,0.0,0.0,0.001,0.014,0.041,0.944,1.0
01 08 18 22 29 34 36,99.63358063,99.63358063,-7.57666667,191.69049459,148.0,2.0,3.0,0.0,35.0,158.04904743,106.84220421,77.67513478,49.95065818,81.48046497,1.48682292,2.0,1.0,1.0,3.0,72.7,-0.75766667,0.0,0.0,0.0,0.001,0.014,0.035,0.95,1.0
01 05 07 20 22 35 36,99.79597776,99.79597776,-7.93666667,191.65528885,126.0,4.0,3.0,1.0,35.0,149.48033789,102.93437618,76.76202834,52.55117169,71.80737571,1.38723786,3.0,0.0,2.0,2.0,61.9,-0.79366667,0.0,0.0,0.0,0.001,0.013,0.026,0.96,1.0
01 06 07 08 22 26 34,99.90535973,99.90535973,-8.26,191.55071946,104.0,2.0,4.0,2.0,33.0,155.86190963,107.16135031,80.00470085,54.05589155,79.68384002,1.43703039,4.0,0.0,2.0,1.0,52.2,-0.826,0.0,0.0,0.0,0.0,0.014,0.027,0.959,1.0
07 08 12 15 18 29 34,98.97994351,98.97994351,-6.44,191.51988702,123.0,3.0,5.0,1.0,27.0,156.58015427,104.56222767,74.70103215,45.27840163,82.97543349,1.50756981,2.0,3.0,0.0,2.0,106.8,-0.644,0.0,0.0,0.0,0.002,0.021,0.044,0.933,1.0
